,0,1,2,3,4,5
0,2023-01-23T09:15:00+05:30,598.5,598.5,592.95,596.2,235945
1,2023-01-23T09:16:00+05:30,596.0,596.8,595.4,596.1,78300
2,2023-01-23T09:17:00+05:30,596.1,597.8,596.1,597.7,87520
3,2023-01-23T09:18:00+05:30,597.7,598.8,597.65,597.75,93824
4,2023-01-23T09:19:00+05:30,598.0,598.2,597.8,598.15,55741
5,2023-01-23T09:20:00+05:30,598.15,598.45,597.45,597.9,60553
6,2023-01-23T09:21:00+05:30,597.8,597.95,597.1,597.45,26185
7,2023-01-23T09:22:00+05:30,597.5,597.55,597.0,597.25,29431
8,2023-01-23T09:23:00+05:30,597.35,597.8,597.25,597.7,24952
9,2023-01-23T09:24:00+05:30,597.65,598.0,597.5,597.9,26338
10,2023-01-23T09:25:00+05:30,597.9,598.25,597.65,598.25,45496
11,2023-01-23T09:26:00+05:30,598.25,598.5,598.1,598.3,26884
12,2023-01-23T09:27:00+05:30,598.4,598.4,598.0,598.1,15277
13,2023-01-23T09:28:00+05:30,598.05,598.1,597.8,597.9,9781
14,2023-01-23T09:29:00+05:30,597.9,597.95,597.65,597.7,17725
15,2023-01-23T09:30:00+05:30,597.7,597.95,597.3,597.85,34927
16,2023-01-23T09:31:00+05:30,597.85,598.35,597.85,598.15,46534
17,2023-01-23T09:32:00+05:30,598.25,598.35,598.2,598.3,13229
18,2023-01-23T09:33:00+05:30,598.3,598.35,598.0,598.1,34886
19,2023-01-23T09:34:00+05:30,598.1,598.2,598.0,598.05,24675
20,2023-01-23T09:35:00+05:30,598.15,598.2,598.0,598.2,7900
21,2023-01-23T09:36:00+05:30,598.2,598.25,598.0,598.2,17760
22,2023-01-23T09:37:00+05:30,598.2,598.2,597.75,597.9,20147
23,2023-01-23T09:38:00+05:30,597.85,599.0,597.75,598.75,97076
24,2023-01-23T09:39:00+05:30,598.8,599.0,598.75,598.85,25674
25,2023-01-23T09:40:00+05:30,598.85,599.4,598.8,599.2,52635
26,2023-01-23T09:41:00+05:30,599.35,599.35,599.0,599.2,34538
27,2023-01-23T09:42:00+05:30,599.2,599.2,598.75,598.85,17068
28,2023-01-23T09:43:00+05:30,598.95,599.0,598.65,598.8,14172
29,2023-01-23T09:44:00+05:30,598.75,598.9,598.55,598.55,11261
30,2023-01-23T09:45:00+05:30,598.75,598.8,598.45,598.65,16175
31,2023-01-23T09:46:00+05:30,598.75,599.2,598.55,599.15,24700
32,2023-01-23T09:47:00+05:30,599.1,599.35,599.05,599.3,10475
33,2023-01-23T09:48:00+05:30,599.35,599.4,599.2,599.2,14476
34,2023-01-23T09:49:00+05:30,599.3,599.4,599.1,599.3,10550
35,2023-01-23T09:50:00+05:30,599.25,599.4,599.0,599.25,21773
36,2023-01-23T09:51:00+05:30,599.3,599.75,599.3,599.45,33469
37,2023-01-23T09:52:00+05:30,599.4,599.6,599.15,599.4,17033
38,2023-01-23T09:53:00+05:30,599.4,599.6,599.3,599.45,8444
39,2023-01-23T09:54:00+05:30,599.45,599.5,599.1,599.25,11939
40,2023-01-23T09:55:00+05:30,599.25,599.45,598.9,598.9,20453
41,2023-01-23T09:56:00+05:30,598.85,598.9,598.55,598.6,28533
42,2023-01-23T09:57:00+05:30,598.6,598.85,598.6,598.8,10200
43,2023-01-23T09:58:00+05:30,598.8,598.9,597.85,598.25,25901
44,2023-01-23T09:59:00+05:30,598.2,598.35,598.05,598.15,17664
45,2023-01-23T10:00:00+05:30,598.2,598.4,598.0,598.3,22545
46,2023-01-23T10:01:00+05:30,598.4,598.4,598.2,598.2,11005
47,2023-01-23T10:02:00+05:30,598.4,598.65,598.2,598.4,9968
48,2023-01-23T10:03:00+05:30,598.35,598.7,598.35,598.7,8342
49,2023-01-23T10:04:00+05:30,598.7,598.8,598.55,598.7,7851
50,2023-01-23T10:05:00+05:30,598.75,598.8,598.65,598.8,7474
51,2023-01-23T10:06:00+05:30,598.8,599.45,598.75,599.4,32484
52,2023-01-23T10:07:00+05:30,599.45,599.45,599.0,599.15,22041
53,2023-01-23T10:08:00+05:30,599.05,599.2,598.8,599.0,11486
54,2023-01-23T10:09:00+05:30,599.0,599.0,598.8,599.0,14641
55,2023-01-23T10:10:00+05:30,598.85,599.0,598.75,598.95,10750
56,2023-01-23T10:11:00+05:30,598.9,598.95,598.25,598.5,18440
57,2023-01-23T10:12:00+05:30,598.45,598.75,598.4,598.5,12712
58,2023-01-23T10:13:00+05:30,598.7,598.9,598.65,598.75,7195
59,2023-01-23T10:14:00+05:30,598.85,598.95,598.5,598.75,7367
60,2023-01-23T10:15:00+05:30,598.7,599.0,598.6,598.85,20132
61,2023-01-23T10:16:00+05:30,598.95,599.0,598.8,599.0,6915
62,2023-01-23T10:17:00+05:30,598.9,599.0,598.8,598.9,6325
63,2023-01-23T10:18:00+05:30,599.0,599.0,598.8,598.85,7140
64,2023-01-23T10:19:00+05:30,598.9,598.95,598.7,598.85,10203
65,2023-01-23T10:20:00+05:30,598.85,598.95,598.65,598.65,7747
66,2023-01-23T10:21:00+05:30,598.7,598.7,598.55,598.65,16548
67,2023-01-23T10:22:00+05:30,598.85,598.9,598.65,598.8,8326
68,2023-01-23T10:23:00+05:30,598.85,598.9,598.65,598.9,6133
69,2023-01-23T10:24:00+05:30,598.9,598.95,598.8,598.8,6953
70,2023-01-23T10:25:00+05:30,598.95,598.95,598.65,598.75,8988
71,2023-01-23T10:26:00+05:30,598.7,598.9,598.65,598.85,7095
72,2023-01-23T10:27:00+05:30,598.8,598.9,598.55,598.7,5950
73,2023-01-23T10:28:00+05:30,598.6,598.8,598.6,598.7,5094
74,2023-01-23T10:29:00+05:30,598.8,598.9,598.7,598.85,6020
75,2023-01-23T10:30:00+05:30,598.85,599.0,598.8,599.0,11157
76,2023-01-23T10:31:00+05:30,598.95,599.0,598.75,599.0,14281
77,2023-01-23T10:32:00+05:30,599.0,599.0,598.85,599.0,10680
78,2023-01-23T10:33:00+05:30,599.0,599.7,598.9,599.65,74173
79,2023-01-23T10:34:00+05:30,599.7,599.7,599.45,599.45,12366
80,2023-01-23T10:35:00+05:30,599.6,599.6,599.2,599.55,16379
81,2023-01-23T10:36:00+05:30,599.35,599.6,599.25,599.45,16620
82,2023-01-23T10:37:00+05:30,599.4,599.45,599.05,599.25,9822
83,2023-01-23T10:38:00+05:30,599.25,599.5,599.25,599.25,7626
84,2023-01-23T10:39:00+05:30,599.4,599.55,599.2,599.45,8295
85,2023-01-23T10:40:00+05:30,599.4,599.5,599.2,599.45,8673
86,2023-01-23T10:41:00+05:30,599.4,599.5,599.25,599.4,7125
87,2023-01-23T10:42:00+05:30,599.3,599.4,599.05,599.2,14429
88,2023-01-23T10:43:00+05:30,599.15,599.2,598.8,599.05,16690
89,2023-01-23T10:44:00+05:30,599.0,599.1,598.85,599.0,5446
90,2023-01-23T10:45:00+05:30,598.9,599.0,598.75,598.8,10770
91,2023-01-23T10:46:00+05:30,598.9,599.0,598.8,598.85,7564
92,2023-01-23T10:47:00+05:30,598.9,598.9,598.7,598.7,6647
93,2023-01-23T10:48:00+05:30,598.8,598.85,598.6,598.6,7236
94,2023-01-23T10:49:00+05:30,598.6,598.8,598.6,598.65,5831
95,2023-01-23T10:50:00+05:30,598.75,599.0,598.65,599.0,12619
96,2023-01-23T10:51:00+05:30,599.0,599.35,599.0,599.15,14922
97,2023-01-23T10:52:00+05:30,599.2,599.35,599.0,599.05,8205
98,2023-01-23T10:53:00+05:30,599.2,599.35,599.0,599.35,10960
99,2023-01-23T10:54:00+05:30,599.35,599.35,599.0,599.05,9655
100,2023-01-23T10:55:00+05:30,599.0,599.35,599.0,599.35,7457
101,2023-01-23T10:56:00+05:30,599.35,599.4,599.25,599.35,5967
102,2023-01-23T10:57:00+05:30,599.4,599.5,599.35,599.5,9878
103,2023-01-23T10:58:00+05:30,599.5,599.5,599.4,599.4,9916
104,2023-01-23T10:59:00+05:30,599.5,599.6,599.4,599.5,11966
105,2023-01-23T11:00:00+05:30,599.55,599.6,599.5,599.6,13675
106,2023-01-23T11:01:00+05:30,599.45,599.6,599.4,599.45,7704
107,2023-01-23T11:02:00+05:30,599.45,599.7,599.45,599.6,13185
108,2023-01-23T11:03:00+05:30,599.7,600.0,599.6,600.0,60549
109,2023-01-23T11:04:00+05:30,600.0,600.0,599.85,599.95,22785
110,2023-01-23T11:05:00+05:30,599.85,600.0,599.85,600.0,13639
111,2023-01-23T11:06:00+05:30,600.0,600.0,599.9,599.9,13723
112,2023-01-23T11:07:00+05:30,599.95,599.95,599.8,599.9,12153
113,2023-01-23T11:08:00+05:30,599.9,599.95,599.7,599.8,15062
114,2023-01-23T11:09:00+05:30,599.8,599.9,599.65,599.9,9566
115,2023-01-23T11:10:00+05:30,599.85,599.95,599.7,599.85,7483
116,2023-01-23T11:11:00+05:30,599.7,599.95,599.6,599.6,13629
117,2023-01-23T11:12:00+05:30,599.75,599.85,599.5,599.5,9474
118,2023-01-23T11:13:00+05:30,599.65,599.7,599.5,599.7,9008
119,2023-01-23T11:14:00+05:30,599.7,599.75,599.1,599.15,14216
120,2023-01-23T11:15:00+05:30,599.1,599.5,599.1,599.4,8195
121,2023-01-23T11:16:00+05:30,599.35,599.4,599.0,599.0,17340
122,2023-01-23T11:17:00+05:30,599.1,599.1,598.8,599.0,15621
123,2023-01-23T11:18:00+05:30,599.0,599.3,598.9,599.3,11394
124,2023-01-23T11:19:00+05:30,599.3,599.45,599.25,599.35,8692
125,2023-01-23T11:20:00+05:30,599.45,599.5,599.35,599.45,6544
126,2023-01-23T11:21:00+05:30,599.5,599.5,599.05,599.25,10199
127,2023-01-23T11:22:00+05:30,599.45,599.75,599.25,599.75,16645
128,2023-01-23T11:23:00+05:30,599.75,599.8,599.5,599.7,9370
129,2023-01-23T11:24:00+05:30,599.7,599.8,599.35,599.35,7954
130,2023-01-23T11:25:00+05:30,599.4,599.65,599.3,599.5,8028
131,2023-01-23T11:26:00+05:30,599.65,599.65,599.35,599.55,7677
132,2023-01-23T11:27:00+05:30,599.6,599.7,599.3,599.65,7809
133,2023-01-23T11:28:00+05:30,599.4,599.65,599.4,599.5,6167
134,2023-01-23T11:29:00+05:30,599.6,599.7,599.5,599.7,7821
135,2023-01-23T11:30:00+05:30,599.7,599.7,599.4,599.55,7429
136,2023-01-23T11:31:00+05:30,599.5,599.65,599.4,599.5,7202
137,2023-01-23T11:32:00+05:30,599.5,599.65,599.4,599.4,5925
138,2023-01-23T11:33:00+05:30,599.6,599.7,599.4,599.7,6736
139,2023-01-23T11:34:00+05:30,599.65,599.7,599.3,599.5,6851
140,2023-01-23T11:35:00+05:30,599.55,599.65,599.4,599.4,5789
141,2023-01-23T11:36:00+05:30,599.6,599.6,599.3,599.5,6096
142,2023-01-23T11:37:00+05:30,599.4,599.5,599.3,599.3,5329
143,2023-01-23T11:38:00+05:30,599.35,599.4,599.25,599.3,6815
144,2023-01-23T11:39:00+05:30,599.35,599.4,599.25,599.25,8198
145,2023-01-23T11:40:00+05:30,599.3,599.4,599.25,599.3,5237
146,2023-01-23T11:41:00+05:30,599.35,599.5,599.3,599.5,5315
147,2023-01-23T11:42:00+05:30,599.5,599.5,599.4,599.45,10509
148,2023-01-23T11:43:00+05:30,599.45,599.5,599.4,599.45,7257
149,2023-01-23T11:44:00+05:30,599.45,599.5,599.4,599.45,5532
150,2023-01-23T11:45:00+05:30,599.5,599.5,599.3,599.5,7247
151,2023-01-23T11:46:00+05:30,599.5,599.6,599.4,599.6,7474
152,2023-01-23T11:47:00+05:30,599.6,599.8,599.6,599.8,10174
153,2023-01-23T11:48:00+05:30,599.75,599.8,599.3,599.5,9334
154,2023-01-23T11:49:00+05:30,599.5,599.65,599.4,599.6,4682
155,2023-01-23T11:50:00+05:30,599.6,599.7,599.55,599.55,6029
156,2023-01-23T11:51:00+05:30,599.6,599.6,599.35,599.4,6255
157,2023-01-23T11:52:00+05:30,599.45,599.5,599.25,599.45,6141
158,2023-01-23T11:53:00+05:30,599.6,599.6,599.25,599.25,8456
159,2023-01-23T11:54:00+05:30,599.3,599.4,599.2,599.2,4052
160,2023-01-23T11:55:00+05:30,599.2,599.25,599.0,599.2,18558
161,2023-01-23T11:56:00+05:30,599.05,599.35,599.05,599.3,7083
162,2023-01-23T11:57:00+05:30,599.35,599.65,599.3,599.65,12225
163,2023-01-23T11:58:00+05:30,599.7,599.75,599.6,599.7,6496
164,2023-01-23T11:59:00+05:30,599.7,599.75,599.25,599.25,6788
165,2023-01-23T12:00:00+05:30,599.35,599.5,599.35,599.5,8196
166,2023-01-23T12:01:00+05:30,599.6,599.75,599.3,599.7,15695
167,2023-01-23T12:02:00+05:30,599.7,599.8,599.7,599.7,8266
168,2023-01-23T12:03:00+05:30,599.75,599.8,599.5,599.8,14745
169,2023-01-23T12:04:00+05:30,599.7,600.9,599.7,600.4,206173
170,2023-01-23T12:05:00+05:30,600.35,600.9,600.3,600.7,26525
171,2023-01-23T12:06:00+05:30,600.7,600.75,600.4,600.4,16089
172,2023-01-23T12:07:00+05:30,600.5,600.7,600.25,600.3,14248
173,2023-01-23T12:08:00+05:30,600.4,600.45,599.9,600.15,17862
174,2023-01-23T12:09:00+05:30,600.15,600.15,599.55,599.75,13847
175,2023-01-23T12:10:00+05:30,599.7,599.9,599.55,599.75,11397
176,2023-01-23T12:11:00+05:30,599.7,599.8,599.3,599.3,10704
177,2023-01-23T12:12:00+05:30,599.5,599.6,599.3,599.4,7964
178,2023-01-23T12:13:00+05:30,599.45,599.5,599.35,599.35,8392
179,2023-01-23T12:14:00+05:30,599.45,599.5,599.3,599.3,4718
180,2023-01-23T12:15:00+05:30,599.4,599.75,599.35,599.7,10915
181,2023-01-23T12:16:00+05:30,599.65,599.75,599.6,599.6,6612
182,2023-01-23T12:17:00+05:30,599.65,599.65,599.5,599.6,5501
183,2023-01-23T12:18:00+05:30,599.65,599.65,599.3,599.35,7208
184,2023-01-23T12:19:00+05:30,599.3,599.55,599.3,599.35,7015
185,2023-01-23T12:20:00+05:30,599.45,599.45,599.3,599.4,7087
186,2023-01-23T12:21:00+05:30,599.45,599.45,599.35,599.4,6029
187,2023-01-23T12:22:00+05:30,599.45,599.6,599.4,599.5,8577
188,2023-01-23T12:23:00+05:30,599.6,599.75,599.55,599.75,8291
189,2023-01-23T12:24:00+05:30,599.7,599.95,599.7,599.85,9428
190,2023-01-23T12:25:00+05:30,599.9,599.9,599.7,599.7,38324
191,2023-01-23T12:26:00+05:30,599.75,599.85,599.7,599.7,5825
192,2023-01-23T12:27:00+05:30,599.7,599.85,599.55,599.6,6248
193,2023-01-23T12:28:00+05:30,599.6,599.9,599.55,599.65,16413
194,2023-01-23T12:29:00+05:30,599.6,599.9,599.6,599.75,6917
195,2023-01-23T12:30:00+05:30,599.85,599.9,599.45,599.85,13430
196,2023-01-23T12:31:00+05:30,599.8,599.9,599.6,599.65,5328
197,2023-01-23T12:32:00+05:30,599.7,599.85,599.65,599.75,7546
198,2023-01-23T12:33:00+05:30,599.7,599.85,599.65,599.85,5323
199,2023-01-23T12:34:00+05:30,599.85,599.9,599.65,599.7,9135
200,2023-01-23T12:35:00+05:30,599.7,600.0,599.7,600.0,10501
201,2023-01-23T12:36:00+05:30,599.9,599.95,599.65,599.8,17553
202,2023-01-23T12:37:00+05:30,599.75,600.3,599.75,600.3,21011
203,2023-01-23T12:38:00+05:30,600.3,600.5,600.1,600.35,9903
204,2023-01-23T12:39:00+05:30,600.4,600.45,600.25,600.25,11393
205,2023-01-23T12:40:00+05:30,600.3,600.5,600.1,600.4,23695
206,2023-01-23T12:41:00+05:30,600.45,600.5,600.15,600.35,9700
207,2023-01-23T12:42:00+05:30,600.35,600.45,600.15,600.4,12258
208,2023-01-23T12:43:00+05:30,600.3,600.4,599.85,599.85,12282
209,2023-01-23T12:44:00+05:30,599.95,600.05,599.75,599.9,9457
210,2023-01-23T12:45:00+05:30,599.9,600.0,599.75,599.95,7523
211,2023-01-23T12:46:00+05:30,599.95,600.0,599.95,599.95,8496
212,2023-01-23T12:47:00+05:30,599.95,600.0,599.85,600.0,7562
213,2023-01-23T12:48:00+05:30,599.95,600.3,599.95,600.15,13954
214,2023-01-23T12:49:00+05:30,600.25,600.35,600.15,600.35,9653
215,2023-01-23T12:50:00+05:30,600.3,600.45,600.25,600.35,12735
216,2023-01-23T12:51:00+05:30,600.3,600.5,600.15,600.2,10152
217,2023-01-23T12:52:00+05:30,600.3,600.5,600.2,600.45,8865
218,2023-01-23T12:53:00+05:30,600.4,600.5,600.15,600.45,10713
219,2023-01-23T12:54:00+05:30,600.45,600.45,600.15,600.35,8425
220,2023-01-23T12:55:00+05:30,600.35,600.45,600.3,600.45,10763
221,2023-01-23T12:56:00+05:30,600.45,600.45,600.25,600.35,10124
222,2023-01-23T12:57:00+05:30,600.4,600.45,600.35,600.4,9362
223,2023-01-23T12:58:00+05:30,600.45,600.45,600.2,600.45,8718
224,2023-01-23T12:59:00+05:30,600.4,600.5,600.2,600.45,11755
225,2023-01-23T13:00:00+05:30,600.35,600.5,600.2,600.3,13575
226,2023-01-23T13:01:00+05:30,600.25,600.4,599.75,599.75,26972
227,2023-01-23T13:02:00+05:30,599.7,600.15,599.7,599.9,10568
228,2023-01-23T13:03:00+05:30,599.85,600.15,599.75,600.05,9963
229,2023-01-23T13:04:00+05:30,599.95,600.15,599.9,600.15,10189
230,2023-01-23T13:05:00+05:30,600.1,600.2,599.9,600.2,13159
231,2023-01-23T13:06:00+05:30,600.2,600.4,600.15,600.35,9059
232,2023-01-23T13:07:00+05:30,600.35,600.5,600.15,600.15,18941
233,2023-01-23T13:08:00+05:30,600.1,600.5,600.1,600.45,18086
234,2023-01-23T13:09:00+05:30,600.5,600.5,600.1,600.3,13961
235,2023-01-23T13:10:00+05:30,600.35,600.5,600.1,600.3,9166
236,2023-01-23T13:11:00+05:30,600.4,600.4,600.0,600.2,11336
237,2023-01-23T13:12:00+05:30,600.3,600.3,600.05,600.25,11096
238,2023-01-23T13:13:00+05:30,600.25,600.3,599.85,599.85,16443
239,2023-01-23T13:14:00+05:30,599.95,600.4,599.95,600.35,16556
240,2023-01-23T13:15:00+05:30,600.35,600.7,600.35,600.7,23965
241,2023-01-23T13:16:00+05:30,600.75,600.95,600.7,600.9,20074
242,2023-01-23T13:17:00+05:30,600.9,600.95,600.45,600.75,20742
243,2023-01-23T13:18:00+05:30,600.8,600.8,600.55,600.8,13619
244,2023-01-23T13:19:00+05:30,600.85,600.9,600.5,600.85,13102
245,2023-01-23T13:20:00+05:30,600.85,601.35,600.85,601.1,84673
246,2023-01-23T13:21:00+05:30,601.1,601.75,601.05,601.2,40158
247,2023-01-23T13:22:00+05:30,601.35,601.45,600.9,601.15,21751
248,2023-01-23T13:23:00+05:30,601.15,601.25,601.0,601.0,8862
249,2023-01-23T13:24:00+05:30,601.1,601.25,601.0,601.15,12858
250,2023-01-23T13:25:00+05:30,601.0,601.2,601.0,601.1,10768
251,2023-01-23T13:26:00+05:30,601.2,601.2,601.0,601.15,10001
252,2023-01-23T13:27:00+05:30,601.0,601.15,601.0,601.05,12582
253,2023-01-23T13:28:00+05:30,601.1,601.1,600.8,600.9,10242
254,2023-01-23T13:29:00+05:30,600.85,600.9,600.6,600.8,13954
255,2023-01-23T13:30:00+05:30,600.9,601.15,600.8,600.85,21579
256,2023-01-23T13:31:00+05:30,600.85,601.0,600.85,600.85,8123
257,2023-01-23T13:32:00+05:30,600.85,601.0,600.6,600.6,20519
258,2023-01-23T13:33:00+05:30,600.7,600.8,600.45,600.65,11189
259,2023-01-23T13:34:00+05:30,600.65,600.8,600.5,600.55,11566
260,2023-01-23T13:35:00+05:30,600.55,601.1,600.5,601.1,10574
261,2023-01-23T13:36:00+05:30,601.1,601.1,600.95,601.0,9766
262,2023-01-23T13:37:00+05:30,601.0,601.1,600.9,601.1,9549
263,2023-01-23T13:38:00+05:30,601.1,601.15,600.95,601.1,9147
264,2023-01-23T13:39:00+05:30,601.15,601.2,600.5,600.7,20002
265,2023-01-23T13:40:00+05:30,600.65,600.95,600.65,600.95,7070
266,2023-01-23T13:41:00+05:30,600.9,601.05,600.7,601.0,8416
267,2023-01-23T13:42:00+05:30,601.05,601.2,600.75,601.0,14530
268,2023-01-23T13:43:00+05:30,601.0,601.0,600.8,601.0,6907
269,2023-01-23T13:44:00+05:30,600.95,601.0,600.8,600.9,8793
270,2023-01-23T13:45:00+05:30,600.8,601.0,600.8,600.9,7407
271,2023-01-23T13:46:00+05:30,600.95,601.0,600.75,600.9,9089
272,2023-01-23T13:47:00+05:30,600.9,600.9,600.5,600.55,11923
273,2023-01-23T13:48:00+05:30,600.65,600.75,600.25,600.25,16219
274,2023-01-23T13:49:00+05:30,600.3,600.75,600.3,600.65,10203
275,2023-01-23T13:50:00+05:30,600.6,600.7,600.3,600.5,9871
276,2023-01-23T13:51:00+05:30,600.5,600.7,600.5,600.55,7720
277,2023-01-23T13:52:00+05:30,600.6,600.7,600.4,600.5,9672
278,2023-01-23T13:53:00+05:30,600.6,600.7,600.4,600.6,10309
279,2023-01-23T13:54:00+05:30,600.6,600.75,600.4,600.5,6127
280,2023-01-23T13:55:00+05:30,600.55,600.8,600.5,600.5,8522
281,2023-01-23T13:56:00+05:30,600.55,600.8,600.2,600.2,37519
282,2023-01-23T13:57:00+05:30,600.3,600.55,600.1,600.4,38174
283,2023-01-23T13:58:00+05:30,600.5,600.8,600.5,600.65,12790
284,2023-01-23T13:59:00+05:30,600.75,600.95,600.6,600.8,17216
285,2023-01-23T14:00:00+05:30,600.75,601.15,600.75,601.15,38468
286,2023-01-23T14:01:00+05:30,601.1,601.25,601.05,601.2,17473
287,2023-01-23T14:02:00+05:30,601.1,601.15,600.4,600.7,30200
288,2023-01-23T14:03:00+05:30,600.7,600.85,600.65,600.8,8088
289,2023-01-23T14:04:00+05:30,600.8,600.85,600.5,600.65,7881
290,2023-01-23T14:05:00+05:30,600.45,600.8,600.45,600.7,8913
291,2023-01-23T14:06:00+05:30,600.7,600.8,600.4,600.4,12889
292,2023-01-23T14:07:00+05:30,600.5,600.55,600.1,600.45,27275
293,2023-01-23T14:08:00+05:30,600.4,600.5,600.4,600.45,7974
294,2023-01-23T14:09:00+05:30,600.5,600.8,600.4,600.4,20473
295,2023-01-23T14:10:00+05:30,600.5,600.8,600.5,600.75,9115
296,2023-01-23T14:11:00+05:30,600.75,600.75,600.4,600.55,14455
297,2023-01-23T14:12:00+05:30,600.45,600.65,600.4,600.6,13177
298,2023-01-23T14:13:00+05:30,600.55,600.6,600.4,600.4,11372
299,2023-01-23T14:14:00+05:30,600.55,600.55,600.4,600.5,7498
300,2023-01-23T14:15:00+05:30,600.45,600.5,600.4,600.4,8245
301,2023-01-23T14:16:00+05:30,600.45,600.5,600.35,600.45,9201
302,2023-01-23T14:17:00+05:30,600.45,600.5,600.4,600.45,12233
303,2023-01-23T14:18:00+05:30,600.5,600.5,600.2,600.5,20221
304,2023-01-23T14:19:00+05:30,600.45,601.0,600.45,601.0,12413
305,2023-01-23T14:20:00+05:30,601.0,601.0,600.7,600.9,11264
306,2023-01-23T14:21:00+05:30,600.8,600.8,600.35,600.6,8350
307,2023-01-23T14:22:00+05:30,600.65,600.7,600.5,600.7,8389
308,2023-01-23T14:23:00+05:30,600.65,600.75,600.4,600.55,10488
309,2023-01-23T14:24:00+05:30,600.55,600.55,600.3,600.45,8197
310,2023-01-23T14:25:00+05:30,600.45,600.5,600.35,600.35,13920
311,2023-01-23T14:26:00+05:30,600.45,600.5,600.4,600.4,9589
312,2023-01-23T14:27:00+05:30,600.4,600.5,600.3,600.45,10036
313,2023-01-23T14:28:00+05:30,600.45,600.5,600.25,600.25,11341
314,2023-01-23T14:29:00+05:30,600.4,600.45,600.2,600.2,9029
315,2023-01-23T14:30:00+05:30,600.4,600.45,600.25,600.3,7170
316,2023-01-23T14:31:00+05:30,600.25,600.45,600.25,600.3,7726
317,2023-01-23T14:32:00+05:30,600.4,600.45,600.2,600.3,9524
318,2023-01-23T14:33:00+05:30,600.25,600.35,600.0,600.0,27611
319,2023-01-23T14:34:00+05:30,600.0,600.05,599.9,599.95,10528
320,2023-01-23T14:35:00+05:30,599.95,600.0,599.1,599.1,103535
321,2023-01-23T14:36:00+05:30,599.05,599.45,599.0,599.3,32580
322,2023-01-23T14:37:00+05:30,599.3,599.3,598.6,599.0,52527
323,2023-01-23T14:38:00+05:30,599.05,599.2,598.8,599.0,28304
324,2023-01-23T14:39:00+05:30,599.05,599.2,598.75,598.85,16879
325,2023-01-23T14:40:00+05:30,598.95,599.0,598.7,598.8,17369
326,2023-01-23T14:41:00+05:30,598.9,599.1,598.75,598.85,18153
327,2023-01-23T14:42:00+05:30,599.05,599.2,598.8,598.95,9844
328,2023-01-23T14:43:00+05:30,598.95,599.2,598.9,599.15,12100
329,2023-01-23T14:44:00+05:30,599.15,599.4,599.0,599.05,10369
330,2023-01-23T14:45:00+05:30,599.0,599.05,598.8,598.9,18238
331,2023-01-23T14:46:00+05:30,598.9,599.25,598.85,598.9,14182
332,2023-01-23T14:47:00+05:30,599.0,599.3,598.95,598.95,10916
333,2023-01-23T14:48:00+05:30,598.95,599.25,598.95,599.1,8362
334,2023-01-23T14:49:00+05:30,599.1,599.25,598.85,598.85,24467
335,2023-01-23T14:50:00+05:30,598.85,599.15,598.85,599.0,15178
336,2023-01-23T14:51:00+05:30,599.0,599.1,598.8,598.85,12538
337,2023-01-23T14:52:00+05:30,598.8,598.95,598.5,598.5,29804
338,2023-01-23T14:53:00+05:30,598.6,598.75,598.5,598.5,11293
339,2023-01-23T14:54:00+05:30,598.55,598.65,598.5,598.5,10620
340,2023-01-23T14:55:00+05:30,598.5,598.55,598.0,598.2,44953
341,2023-01-23T14:56:00+05:30,598.25,598.45,598.1,598.1,18358
342,2023-01-23T14:57:00+05:30,598.15,598.15,597.5,597.75,51913
343,2023-01-23T14:58:00+05:30,597.95,598.5,597.8,598.5,18056
344,2023-01-23T14:59:00+05:30,598.6,598.85,598.5,598.55,29983
345,2023-01-23T15:00:00+05:30,598.5,599.0,598.0,598.9,25261
346,2023-01-23T15:01:00+05:30,598.85,599.9,598.8,599.6,44418
347,2023-01-23T15:02:00+05:30,599.6,599.85,599.55,599.75,13518
348,2023-01-23T15:03:00+05:30,599.7,600.35,599.7,600.15,43763
349,2023-01-23T15:04:00+05:30,600.15,600.2,599.65,599.85,14409
350,2023-01-23T15:05:00+05:30,599.8,599.95,599.7,599.95,21465
351,2023-01-23T15:06:00+05:30,599.85,600.1,599.75,600.05,19061
352,2023-01-23T15:07:00+05:30,600.05,600.25,599.85,600.2,19934
353,2023-01-23T15:08:00+05:30,600.15,600.4,600.15,600.4,17502
354,2023-01-23T15:09:00+05:30,600.4,600.5,600.3,600.35,24396
355,2023-01-23T15:10:00+05:30,600.45,600.65,600.2,600.4,33984
356,2023-01-23T15:11:00+05:30,600.35,600.45,600.1,600.2,19260
357,2023-01-23T15:12:00+05:30,600.25,600.4,600.1,600.35,17926
358,2023-01-23T15:13:00+05:30,600.35,600.45,600.15,600.15,18255
359,2023-01-23T15:14:00+05:30,600.2,600.4,600.15,600.2,17658
360,2023-01-23T15:15:00+05:30,600.15,600.25,600.0,600.1,51555
361,2023-01-23T15:16:00+05:30,600.1,600.25,600.1,600.25,23292
362,2023-01-23T15:17:00+05:30,600.2,600.3,600.15,600.3,26624
363,2023-01-23T15:18:00+05:30,600.2,601.0,600.2,600.95,71238
364,2023-01-23T15:19:00+05:30,600.95,601.25,600.95,601.15,29061
365,2023-01-23T15:20:00+05:30,601.15,601.5,600.95,601.15,74381
366,2023-01-23T15:21:00+05:30,601.0,601.1,600.65,600.8,31172
367,2023-01-23T15:22:00+05:30,600.75,600.95,600.65,600.7,20057
